year,month,categorie,value,shares
2023,5,3,881288.0,0.14152453532171616
2023,5,4,933078.0,0.14984140300210178
2023,5,5,820760.0,0.13180444713947287
2023,5,6,707197.0,0.11356755885239751
2023,5,7,526584.0,0.08456322553790654
2023,5,8,122590.0,0.019686518805531433
2023,6,0,962772.0,0.15460991176636843
2023,6,1,916718.0,0.14721417853307092
2023,6,2,1.299564e6,0.20869476405083326
2023,6,3,1.193527e6,0.19166646325482922
2023,6,4,916522.0,0.14718270322769622
2023,6,5,521493.0,0.08374567053962806
2023,6,6,265099.0,0.042571795813912856
2023,6,7,143129.0,0.022984841749872816
2023,6,8,8280.0,0.0013296710637882394
2023,7,0,523606.0,0.08408499360216241
2023,7,1,691135.0,0.11098818969459961
2023,7,2,1.03311e6,0.1659053711002739
2023,7,3,1.260397e6,0.2024050023895538
2023,7,4,1.196216e6,0.19209828517397493
2023,7,5,693623.0,0.111387733366907
2023,7,6,467546.0,0.07508241391182803
2023,7,7,224284.0,0.036017384646217565
2023,7,8,137187.0,0.02203062611448275
2023,8,0,1.585517e6,0.2546154681212968
2023,8,1,1.220135e6,0.19593939654773712
2023,8,2,1.360954e6,0.21855327934140814
2023,8,3,961434.0,0.1543950446306983
2023,8,4,551418.0,0.08855127519951489
2023,8,5,362671.0,0.05824071671197398
2023,8,6,149366.0,0.02398643093161765
2023,8,7,24209.0,0.0038876819786533194
2023,8,8,11400.0,0.0018307065370997497
2023,9,0,1.333339e6,0.2141186336377231
2023,9,1,1.362204e6,0.2187540147073182
2023,9,2,1.389556e6,0.22314642569001578
2023,9,3,1.022209e6,0.16415479812124545
2023,9,4,714068.0,0.11467096101173194
2023,9,5,360470.0,0.05788726187967954
2023,9,6,45258.0,0.0072679049522860065
2023,9,7,0.0,0.0
2023,9,8,0.0,0.0
2023,10,0,24685.0,0.003964122005991871
2023,10,1,453291.0,0.07279322779898971
2023,10,2,2.300179e6,0.3693818185789092
2023,10,3,2.17149e6,0.3487158717760294
2023,10,4,957731.0,0.15380038618272635
2023,10,5,303800.0,0.04878672333078105
2023,10,6,15928.0,0.002557850326572352
2023,10,7,0.0,0.0
2023,10,8,0.0,0.0
2023,11,0,0.0,0.0
2023,11,1,0.0,0.0
2023,11,2,35598.0,0.005716622044533061
2023,11,3,365846.0,0.05875058454138553
2023,11,4,1.485099e6,0.2384895129421317
2023,11,5,2.42159e6,0.38887900378731427
2023,11,6,1.490359e6,0.2393342073618812
2023,11,7,388632.0,0.06240974937948684
2023,11,8,39980.0,0.006420319943267368
2023,12,0,9042.0,0.001452039342847012
2023,12,1,289219.0,0.04644518543451338
2023,12,2,845307.0,0.13574640796106827
2023,12,3,1.784843e6,0.2866248901576078
2023,12,4,1.908671e6,0.30651021726953653
2023,12,5,1.118386e6,0.17959969835095094
2023,12,6,198356.0,0.031853651392364735
2023,12,7,64219.0,0.01031281957070253
2023,12,8,9061.0,0.001455090520408845
2024,1,0,191451.0,0.03074478923107756
2024,1,1,1.362188e6,0.21875144529463456
2024,1,2,1.749488e6,0.28094729106820765
2024,1,3,1.162835e6,0.18673768737441995
2024,1,4,870127.0,0.1397322093865784
2024,1,5,556883.0,0.08942889021927368
2024,1,6,263338.0,0.04228899983041876
2024,1,7,67795.0,0.010887083305498028
2024,1,8,2999.0,0.0004816042898914166
2024,2,0,0.0,0.0
2024,2,1,40311.0,0.006473474668160352
2024,2,2,646463.0,0.10381438948185223
2024,2,3,2.088358e6,0.3353658458249613
2024,2,4,1.898951e6,0.3049492990642199
2024,2,5,1.386492e6,0.22265438316109704
2024,2,6,158961.0,0.025527275600343274
2024,2,7,7568.0,0.001215332199365869
2024,2,8,0.0,0.0
2024,3,0,0.0,0.0
2024,3,1,23496.0,0.003773182525938221
2024,3,2,324850.0,0.05216710689270646
2024,3,3,1.112101e6,0.17859040093115516
2024,3,4,1.714473e6,0.275324291998335
2024,3,5,2.474602e6,0.3973921103614136
2024,3,6,552672.0,0.08875265291859587
2024,3,7,24910.0,0.004000254371855682
2024,3,8,0.0,0.0
2024,4,0,39780.0,0.006388202284721758
2024,4,1,89235.0,0.014330096301587382
2024,4,2,443151.0,0.0711648625107273
2024,4,3,882042.0,0.1416456188944331
2024,4,4,1.36626e6,0.21940536082262316
2024,4,5,1.251103e6,0.20091249479693932
2024,4,6,1.1928e6,0.1915497155660159
2024,4,7,804522.0,0.1291968144421548
2024,4,8,158211.0,0.025406834380797237
2024,5,0,442501.0,0.07106048012045407
2024,5,1,376535.0,0.06046711280235564
2024,5,2,767463.0,0.12324557290194607
2024,5,3,827018.0,0.13280940867536498
2024,5,4,913304.0,0.14666593010169734
2024,5,5,1.095509e6,0.1759259199782114
2024,5,6,820019.0,0.13168545121456138
2024,5,7,655026.0,0.10518950703248252
2024,5,8,329729.0,0.05295061717292661
2024,6,0,16102.0,0.0025857926895070326
2024,6,1,139917.0,0.022469032153630324
2024,6,2,434421.0,0.06976292671521143
2024,6,3,620760.0,0.09968678859386322
2024,6,4,913986.0,0.14677545131733788
2024,6,5,1.634676e6,0.26250982800351497
2024,6,6,1.152547e6,0.1850855550188338
2024,6,7,689408.0,0.11071085371305826
2024,6,8,625287.0,0.10041377179504309
2024,7,0,40056.0,0.006432524653514699
2024,7,1,136821.0,0.021971850799344286
2024,7,2,302143.0,0.04852062852973067
2024,7,3,625699.0,0.10047993417164705
2024,7,4,845526.0,0.1357815767971757
2024,7,5,1.412287e6,0.22679675817201703
2024,7,6,1.027057e6,0.16493333016439102
2024,7,7,971439.0,0.15600173049944244
2024,7,8,866076.0,0.1390816662127371
2024,8,0,127650.0,0.020499095566735355
2024,8,1,246995.0,0.03966450536236427
2024,8,2,602627.0,0.09677484108182552
2024,8,3,1.022238e6,0.16415945518173455
2024,8,4,1.345364e6,0.21604970785777786
2024,8,5,1.388271e6,0.22294006973386024
2024,8,6,856066.0,0.13747417740252932
2024,8,7,434321.0,0.06974686788593863
2024,8,8,203572.0,0.03269127992723423
2024,9,0,7920.0,0.0012718592784061419
2024,9,1,125955.0,0.020226898410561314
2024,9,2,406380.0,0.06525987039882424
2024,9,3,739510.0,0.11875664835531895
2024,9,4,1.15361e6,0.18525626037400372
2024,9,5,1.464044e6,0.23510832643874263
2024,9,6,1.16176e6,0.1865650549597373
2024,9,7,733781.0,0.11783663802627996
2024,9,8,434144.0,0.06971844375812576
2024,10,0,0.0,0.0
2024,10,1,24209.0,0.0038876819786533194
2024,10,2,265366.0,0.04261467288807125
2024,10,3,1.320941e6,0.21212765998448074
2024,10,4,2.158443e6,0.34662067632080656
2024,10,5,1.756874e6,0.28213339619829697
2024,10,6,605203.0,0.09718851652389297
2024,10,7,96068.0,0.015427396105798137
2024,10,8,0.0,0.0
2024,11,0,15740.0,0.002527659727539479
2024,11,1,276782.0,0.04444794883785464
2024,11,2,618060.0,0.09925320020349748
2024,11,3,1.382982e6,0.2220907182536216
2024,11,4,1.408547e6,0.22619615795721415
2024,11,5,1.850049e6,0.29709621037323286
2024,11,6,585868.0,0.09408354188399616
2024,11,7,80265.0,0.01288961931581679
2024,11,8,8811.0,0.001414943447226833
2024,12,0,0.0,0.0
2024,12,1,153598.0,0.024666040586442752
2024,12,2,604844.0,0.0971308653268036
2024,12,3,1.087441e6,0.17463029363248148
2024,12,4,1.288493e6,0.20691689106204103
2024,12,5,1.512543e6,0.24289669804776023
2024,12,6,977832.0,0.15702837145485285
2024,12,7,520580.0,0.08359905342836735
2024,12,8,81773.0,0.013131786461250688
